,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Category,Age_Category
2122,466236,0,1,68,1,Engineer,1.0,Low,2.0,Cat_4,61-70
2123,466238,1,0,20,0,Healthcare,1.0,Low,3.0,Cat_4,18-30
2124,466246,1,0,20,0,Healthcare,1.0,Low,4.0,Cat_2,18-30
2125,466247,0,1,49,1,Artist,0.0,Low,4.0,Cat_2,41-50
2126,466253,1,0,19,0,Healthcare,1.0,Low,3.0,Cat_2,18-30
2127,466257,0,0,27,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
2128,466264,1,1,32,1,Other,1.0,Low,2.0,Cat_3,31-40
2129,466268,0,1,67,1,Artist,0.0,Average,3.0,Cat_4,61-70
2130,466271,1,0,27,0,Entertainment,1.0,Low,3.0,Cat_2,18-30
2131,466274,1,1,72,1,Executive,0.0,Low,2.0,Cat_6,71-80
2132,466276,0,0,32,0,Doctor,1.0,Low,5.0,Cat_4,31-40
2133,466278,0,0,28,0,Other,0.0,Low,2.0,Cat_3,18-30
2134,466282,1,1,29,1,Healthcare,8.0,Low,2.0,Cat_6,18-30
2135,466285,0,0,19,0,Healthcare,1.0,Low,5.0,Cat_2,18-30
2136,466286,0,1,52,1,Artist,1.0,Average,5.0,Cat_2,51-60
2137,466287,0,1,47,1,Doctor,1.0,Average,2.0,Cat_2,41-50
2138,466289,1,0,19,0,Healthcare,3.0,Low,5.0,Cat_2,18-30
2139,466290,0,0,18,0,Healthcare,2.0,Low,2.0,Cat_4,18-30
2140,466292,0,1,79,0,Lawyer,1.0,High,2.0,Cat_6,71-80
2141,466297,0,0,19,0,Healthcare,1.0,Low,4.0,Cat_4,18-30
2142,466300,0,1,48,1,Artist,0.0,Low,3.0,Cat_2,41-50
2143,466301,1,1,52,1,Artist,1.0,Average,3.0,Cat_2,51-60
2144,466306,1,0,23,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
2145,466313,0,1,58,1,Artist,1.0,Low,1.0,Cat_4,51-60
2146,466315,0,1,69,1,Engineer,1.0,Low,1.0,Cat_6,61-70
2147,466317,1,1,37,1,Entertainment,4.0,Low,1.0,Cat_6,31-40
2148,466318,0,0,30,0,Healthcare,0.0,Low,3.0,Cat_6,18-30
2149,466319,0,0,25,0,Healthcare,0.0,Low,4.0,Cat_6,18-30
2150,466320,0,0,39,1,Engineer,8.0,Low,2.0,Cat_4,31-40
2151,466321,1,1,43,1,Entertainment,3.0,Low,2.0,Cat_4,41-50
2152,466324,0,0,32,0,Engineer,0.0,Low,1.0,Cat_4,31-40
2153,466326,1,0,23,0,Healthcare,0.0,Low,5.0,Cat_3,18-30
2154,466335,0,0,30,0,Healthcare,1.0,Low,3.0,Cat_4,18-30
2155,466337,0,1,41,0,Engineer,1.0,Low,2.0,Cat_4,41-50
2156,466341,1,1,49,1,Artist,1.0,Average,2.0,Cat_5,41-50
2157,466347,1,1,66,0,Executive,6.0,Low,3.0,Cat_4,61-70
2158,466352,0,1,67,1,Doctor,1.0,Low,2.0,Cat_6,61-70
2159,466355,1,0,30,1,Healthcare,0.0,Low,2.0,Cat_6,18-30
2160,466367,0,0,39,1,Doctor,6.0,Low,1.0,Cat_2,31-40
2161,466370,0,1,52,1,Artist,0.0,Low,4.0,Cat_2,51-60
2162,466372,0,1,57,1,Artist,0.0,Average,5.0,Cat_6,51-60
2163,466373,1,1,63,1,Executive,1.0,High,1.0,Cat_6,61-70
2164,466376,0,1,52,0,Homemaker,4.0,High,3.0,Cat_6,51-60
2165,466377,1,1,61,1,Other,8.0,Average,2.0,Cat_6,61-70
2166,466380,1,1,35,1,Entertainment,7.0,Low,2.0,Cat_6,31-40
2167,466381,1,1,52,1,Artist,4.0,Average,2.0,Cat_6,51-60
2168,466382,0,1,45,1,Engineer,2.0,High,2.0,Cat_4,41-50
2169,466387,1,1,37,1,Entertainment,8.0,Average,2.0,Cat_6,31-40
2170,466389,0,1,45,1,Engineer,1.0,Average,2.0,Cat_6,41-50
2171,466391,0,1,55,1,Engineer,0.0,Average,2.0,Cat_6,51-60
2172,466392,0,1,49,1,Engineer,4.0,Average,2.0,Cat_3,41-50
2173,466393,0,1,42,0,Entertainment,1.0,Low,6.0,Cat_3,41-50
2174,466395,0,1,39,1,Doctor,3.0,High,2.0,Cat_4,31-40
2175,466397,1,0,18,0,Healthcare,0.0,Low,3.0,Cat_3,18-30
2176,466400,1,1,43,0,Artist,1.0,Average,3.0,Cat_3,41-50
2177,466401,1,1,50,0,Executive,1.0,Average,4.0,Cat_6,41-50
2178,466402,1,1,37,1,Artist,1.0,Average,4.0,Cat_6,31-40
2179,466404,0,0,37,1,Engineer,1.0,Low,1.0,Cat_6,31-40
2180,466406,1,1,63,1,Entertainment,0.0,Low,3.0,Cat_6,61-70
2181,466408,1,1,83,1,Lawyer,1.0,Low,2.0,Cat_3,81-90
2182,466411,1,1,55,1,Artist,1.0,Average,3.0,Cat_3,51-60
2183,466414,1,1,71,1,Artist,1.0,Low,3.0,Cat_6,71-80
2184,466418,1,1,87,0,Lawyer,1.0,Low,1.0,Cat_4,81-90
2185,466419,0,1,49,1,Entertainment,2.0,Average,5.0,Cat_3,41-50
2186,466422,1,1,27,0,Doctor,0.0,Low,4.0,Cat_4,18-30
2187,466427,0,1,25,0,Marketing,1.0,Low,4.0,Cat_4,18-30
2188,466429,1,1,42,0,Healthcare,0.0,Low,2.0,Cat_3,41-50
2189,466443,0,1,66,1,Artist,4.0,Low,2.0,Cat_6,61-70
2190,466450,0,0,32,1,Healthcare,1.0,Low,1.0,Cat_6,31-40
2191,466455,0,1,32,1,Doctor,4.0,Low,2.0,Cat_6,31-40
2192,466456,0,1,37,0,Doctor,8.0,Low,1.0,Cat_2,31-40
2193,466457,0,1,62,1,Lawyer,9.0,Low,5.0,Cat_6,61-70
2194,466463,0,0,33,1,Healthcare,3.0,Low,4.0,Cat_4,31-40
2195,466464,0,1,45,1,Homemaker,2.0,Average,2.0,Cat_3,41-50
2196,466466,0,0,18,0,Healthcare,2.0,Low,5.0,Cat_3,18-30
2197,466467,0,1,37,1,Artist,0.0,Average,3.0,Cat_3,31-40
2198,466468,1,0,30,1,Doctor,4.0,Low,4.0,Cat_3,18-30
2199,466474,1,0,31,1,Entertainment,5.0,Low,3.0,Cat_6,31-40
2200,466478,0,1,48,1,Artist,0.0,Average,4.0,Cat_3,41-50
2201,466483,1,0,31,1,Healthcare,1.0,Low,1.0,Cat_3,31-40
2202,466486,0,1,36,1,Doctor,8.0,Low,2.0,Cat_4,31-40
2203,466488,1,1,61,1,Entertainment,0.0,Average,6.0,Cat_6,61-70
2204,466490,0,1,83,0,Lawyer,0.0,High,2.0,Cat_6,81-90
2205,466493,1,1,77,0,Lawyer,1.0,High,2.0,Cat_6,71-80
2206,466500,0,1,46,1,Artist,3.0,High,3.0,Cat_4,41-50
2207,466501,1,1,48,1,Engineer,0.0,Average,3.0,Cat_3,41-50
2208,466502,1,0,19,0,Healthcare,0.0,Low,5.0,Cat_3,18-30
2209,466516,1,0,21,0,Healthcare,1.0,Low,3.0,Cat_6,18-30
2210,466517,0,0,40,0,Engineer,1.0,Low,1.0,Cat_6,31-40
2211,466526,1,0,27,0,Healthcare,0.0,Low,5.0,Cat_2,18-30
2212,466527,0,1,49,0,Marketing,0.0,Low,1.0,Cat_5,41-50
2213,466530,1,0,19,0,Healthcare,1.0,Low,4.0,Un_cat,18-30
2214,466533,0,0,53,1,Entertainment,1.0,Low,1.0,Cat_6,51-60
2215,466535,1,0,29,1,Artist,8.0,Low,1.0,Cat_6,18-30
2216,466536,1,0,23,0,Healthcare,3.0,Low,4.0,Cat_4,18-30
2217,466538,1,1,84,1,Lawyer,1.0,High,2.0,Cat_6,81-90
2218,466541,1,0,38,1,Entertainment,0.0,Low,4.0,Cat_6,31-40
2219,466543,1,0,26,1,Doctor,11.0,Low,2.0,Cat_7,18-30
2220,466545,0,0,19,0,Healthcare,1.0,Low,4.0,Cat_2,18-30
2221,466550,0,0,22,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
2222,466552,1,1,20,0,Entertainment,0.0,Low,2.0,Cat_6,18-30
2223,466553,1,1,36,1,Healthcare,0.0,Low,3.0,Cat_6,31-40
2224,466556,1,0,18,0,Healthcare,1.0,Low,3.0,Cat_6,18-30
2225,466562,0,0,20,0,Healthcare,7.0,Low,4.0,Cat_6,18-30
2226,466564,0,0,18,0,Marketing,1.0,Low,4.0,Cat_6,18-30
2227,466565,1,1,32,0,Artist,7.0,Average,2.0,Cat_6,31-40
2228,466576,0,0,18,0,Healthcare,0.0,Low,4.0,Cat_6,18-30
2229,466586,1,0,18,0,Healthcare,0.0,Low,2.0,Cat_6,18-30
2230,466588,0,0,21,0,Healthcare,8.0,Low,4.0,Cat_6,18-30
2231,466596,0,1,75,1,Artist,1.0,High,2.0,Cat_6,71-80
2232,466603,1,1,37,1,Engineer,0.0,Average,2.0,Cat_6,31-40
2233,466606,0,1,35,1,Engineer,1.0,Low,3.0,Cat_3,31-40
2234,466613,1,0,20,0,Healthcare,9.0,Low,3.0,Cat_6,18-30
2235,466623,1,1,58,1,Entertainment,2.0,Average,4.0,Cat_3,51-60
2236,466628,1,0,33,0,Healthcare,8.0,Low,4.0,Un_cat,31-40
2237,466631,1,1,58,1,Artist,0.0,Low,3.0,Cat_6,51-60
2238,466634,1,0,20,0,Healthcare,1.0,Low,5.0,Cat_6,18-30
2239,466635,1,1,50,1,Artist,4.0,Average,2.0,Cat_6,41-50
2240,466644,0,0,51,1,Homemaker,0.0,Low,2.0,Cat_6,51-60
2241,466650,0,0,27,0,Healthcare,8.0,Low,3.0,Cat_4,18-30
2242,466652,0,1,58,1,Doctor,1.0,Average,2.0,Cat_6,51-60
2243,466655,1,1,62,0,Executive,1.0,Low,2.0,Cat_6,61-70
2244,466656,1,1,79,1,Marketing,0.0,High,2.0,Cat_6,71-80
2245,466658,0,0,19,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
2246,466662,0,0,33,0,Engineer,0.0,Low,2.0,Cat_4,31-40
2247,466665,1,1,36,1,Artist,1.0,Average,2.0,Cat_6,31-40
2248,466666,0,1,29,1,Healthcare,1.0,Low,2.0,Cat_6,18-30
2249,466671,0,0,28,0,Healthcare,3.0,Low,3.0,Cat_2,18-30
2250,466686,0,0,22,0,Healthcare,0.0,Low,4.0,Cat_6,18-30
2251,466687,1,0,21,0,Healthcare,1.0,Low,3.0,Cat_6,18-30
2252,466688,1,0,22,0,Healthcare,0.0,Low,3.0,Cat_4,18-30
2253,466689,1,0,28,1,Artist,9.0,Low,3.0,Cat_6,18-30
2254,466696,0,1,48,1,Artist,3.0,Average,4.0,Cat_6,41-50
2255,466704,1,1,48,1,Doctor,3.0,Average,2.0,Cat_6,41-50
2256,466705,1,1,66,0,Lawyer,0.0,Low,3.0,Cat_6,61-70
2257,466707,0,1,47,1,Homemaker,1.0,Low,4.0,Cat_6,41-50
2258,466713,0,1,68,1,Artist,1.0,High,4.0,Cat_6,61-70
2259,466718,1,1,73,1,Executive,0.0,High,2.0,Cat_6,71-80
2260,466720,0,1,59,0,Lawyer,0.0,Low,1.0,Cat_2,51-60
2261,466721,1,1,38,1,Doctor,7.0,Average,2.0,Cat_6,31-40
2262,466725,0,1,76,0,Lawyer,1.0,High,2.0,Cat_6,71-80
2263,466731,0,1,40,1,Engineer,3.0,Low,2.0,Cat_4,31-40
2264,466732,0,1,49,1,Engineer,0.0,High,2.0,Cat_4,41-50
2265,466733,0,0,33,0,Homemaker,0.0,Low,2.0,Cat_4,31-40
2266,466735,1,0,18,0,Healthcare,1.0,Low,2.0,Cat_6,18-30
2267,466746,0,1,69,1,Lawyer,0.0,High,2.0,Cat_6,61-70
2268,466749,1,0,22,1,Healthcare,1.0,Low,5.0,Cat_3,18-30
2269,466750,0,0,18,1,Healthcare,0.0,Low,3.0,Cat_3,18-30
2270,466751,0,0,20,1,Healthcare,1.0,Low,4.0,Cat_6,18-30
2271,466752,1,1,36,1,Healthcare,1.0,Low,1.0,Cat_6,31-40
2272,466753,0,1,67,1,Artist,0.0,Average,2.0,Cat_3,61-70
2273,466754,0,1,37,1,Artist,1.0,Average,3.0,Cat_6,31-40
2274,466759,0,0,26,0,Healthcare,2.0,Low,2.0,Cat_6,18-30
2275,466760,1,1,51,1,Doctor,1.0,Average,4.0,Cat_6,51-60
2276,466765,0,1,67,1,Lawyer,1.0,Low,2.0,Cat_6,61-70
2277,466769,0,0,29,1,Entertainment,1.0,Low,4.0,Cat_6,18-30
2278,466775,0,1,76,1,Lawyer,0.0,Low,2.0,Cat_6,71-80
2279,466776,1,1,86,1,Lawyer,0.0,Low,1.0,Cat_6,81-90
2280,466777,0,1,51,1,Homemaker,9.0,Average,2.0,Cat_6,51-60
2281,466778,1,1,35,1,Entertainment,1.0,Low,2.0,Cat_3,31-40
2282,466788,1,0,30,0,Doctor,3.0,Low,2.0,Cat_6,18-30
2283,466790,1,1,47,1,Doctor,0.0,Average,2.0,Cat_3,41-50
2284,466791,1,1,81,0,Lawyer,0.0,Low,1.0,Cat_6,81-90
2285,466792,0,1,85,0,Lawyer,0.0,Low,1.0,Cat_6,81-90
2286,466795,1,1,60,1,Entertainment,1.0,Average,5.0,Cat_6,51-60
2287,466799,0,0,21,0,Healthcare,2.0,Low,3.0,Cat_6,18-30
2288,466802,0,0,40,1,Engineer,0.0,Low,1.0,Cat_6,31-40
2289,466804,0,1,35,1,Homemaker,4.0,Low,1.0,Cat_3,31-40
2290,466807,0,1,35,1,Healthcare,0.0,Low,1.0,Cat_4,31-40
2291,466808,0,0,41,0,Engineer,1.0,Low,1.0,Cat_6,41-50
2292,466810,1,0,18,0,Healthcare,0.0,Low,3.0,Cat_6,18-30
2293,466811,1,0,22,0,Healthcare,0.0,Low,2.0,Cat_4,18-30
2294,466813,1,1,61,1,Artist,0.0,Low,2.0,Cat_6,61-70
2295,466814,1,0,23,0,Healthcare,0.0,Low,3.0,Cat_6,18-30
2296,466815,1,0,31,0,Healthcare,1.0,Low,5.0,Cat_4,31-40
2297,466816,1,1,82,1,Lawyer,0.0,High,2.0,Cat_6,81-90
2298,466818,1,1,84,0,Executive,1.0,High,2.0,Cat_6,81-90
2299,466826,1,1,41,1,Entertainment,1.0,Low,2.0,Cat_6,41-50
2300,466832,0,1,66,1,Artist,0.0,Average,2.0,Cat_4,61-70
2301,466833,1,1,57,1,Artist,5.0,Low,2.0,Cat_6,51-60
2302,466846,1,0,20,0,Healthcare,3.0,Low,4.0,Cat_2,18-30
2303,466863,0,0,32,0,Homemaker,14.0,Low,1.0,Cat_6,31-40
2304,466867,0,0,29,0,Homemaker,11.0,Low,1.0,Cat_6,18-30
2305,466871,1,1,36,1,Executive,1.0,High,4.0,Cat_6,31-40
2306,466874,1,1,38,1,Entertainment,1.0,Average,3.0,Cat_6,31-40
2307,466884,0,1,43,0,Doctor,1.0,Low,1.0,Cat_6,41-50
2308,466886,0,0,42,0,Marketing,1.0,Low,1.0,Cat_6,41-50
2309,466891,0,1,48,0,Homemaker,8.0,Low,1.0,Cat_6,41-50
2310,466905,1,1,62,1,Artist,0.0,Low,1.0,Cat_6,61-70
2311,466906,1,0,63,1,Artist,0.0,Low,2.0,Cat_6,61-70
2312,466908,1,1,60,1,Entertainment,1.0,Low,2.0,Cat_6,51-60
2313,466909,1,1,63,1,Artist,1.0,Low,2.0,Cat_6,61-70
2314,466910,1,1,62,1,Entertainment,9.0,Low,1.0,Cat_6,61-70
2315,466917,1,1,40,0,Executive,4.0,Low,2.0,Cat_6,31-40
2316,466918,1,1,63,1,Artist,0.0,Average,1.0,Cat_6,61-70
2317,466920,1,0,19,0,Healthcare,3.0,Low,4.0,Cat_3,18-30
2318,466923,0,0,21,0,Homemaker,8.0,Low,1.0,Cat_6,18-30
2319,466926,1,0,21,0,Healthcare,1.0,Low,2.0,Cat_6,18-30
2320,466927,1,0,22,0,Engineer,6.0,Low,5.0,Cat_2,18-30
2321,466936,1,1,60,0,Lawyer,1.0,High,3.0,Cat_6,51-60
2322,466938,1,1,59,1,Artist,8.0,Low,1.0,Cat_6,51-60
2323,466939,1,1,73,0,Lawyer,1.0,High,2.0,Cat_6,71-80
2324,466951,0,1,52,1,Artist,0.0,High,3.0,Cat_6,51-60
2325,466954,0,1,66,0,Doctor,9.0,Average,2.0,Cat_6,61-70
2326,466955,1,1,61,0,Entertainment,1.0,Low,4.0,Cat_3,61-70
2327,466956,0,1,61,1,Artist,1.0,Low,1.0,Cat_6,61-70
2328,466961,0,1,61,1,Artist,2.0,Average,2.0,Cat_6,61-70
2329,466966,1,1,59,1,Entertainment,1.0,Average,2.0,Cat_6,51-60
2330,466967,1,1,51,1,Artist,1.0,Low,1.0,Cat_6,51-60
2331,466970,0,1,36,1,Homemaker,9.0,Low,2.0,Cat_4,31-40
2332,466971,1,0,71,1,Executive,9.0,Low,3.0,Cat_6,71-80
2333,466975,1,1,48,1,Artist,1.0,Average,2.0,Cat_6,41-50
2334,466990,1,1,43,1,Entertainment,9.0,Average,2.0,Cat_6,41-50
2335,466996,0,0,36,1,Artist,9.0,Low,1.0,Cat_6,31-40
2336,466998,0,1,57,0,Artist,1.0,Average,3.0,Cat_6,51-60
2337,466999,1,0,33,1,Healthcare,1.0,Low,3.0,Cat_6,31-40
2338,467000,0,0,31,1,Artist,1.0,Low,6.0,Cat_4,31-40
2339,467008,1,1,57,1,Artist,1.0,Average,3.0,Cat_6,51-60
2340,467009,0,0,33,0,Homemaker,2.0,Low,4.0,Cat_3,31-40
2341,467022,1,0,30,1,Artist,1.0,Low,5.0,Cat_6,18-30
2342,467023,1,1,26,0,Doctor,8.0,Average,2.0,Cat_6,18-30
2343,467025,0,0,29,0,Engineer,1.0,Low,3.0,Cat_6,18-30
2344,467044,0,0,42,1,Marketing,0.0,Low,1.0,Cat_7,41-50
2345,467046,0,0,30,0,Doctor,0.0,Low,5.0,Cat_3,18-30
2346,467050,0,0,18,0,Engineer,1.0,Low,5.0,Cat_2,18-30
2347,467053,1,0,18,0,Healthcare,2.0,Low,4.0,Cat_6,18-30
2348,467058,1,1,80,0,Executive,0.0,High,2.0,Cat_6,71-80
2349,467060,1,0,35,0,Engineer,7.0,Low,2.0,Cat_6,31-40
2350,467063,1,1,45,1,Entertainment,1.0,Average,2.0,Cat_6,41-50
2351,467073,1,0,42,1,Engineer,8.0,Low,1.0,Cat_6,41-50
2352,467078,0,1,26,0,Healthcare,1.0,High,2.0,Cat_7,18-30
2353,467079,1,1,38,1,Artist,1.0,Low,2.0,Cat_6,31-40
2354,467084,1,1,41,1,Artist,1.0,Average,7.0,Cat_6,41-50
2355,467085,1,0,45,1,Entertainment,1.0,Low,2.0,Cat_6,41-50
2356,467088,1,1,57,1,Artist,1.0,Low,1.0,Cat_3,51-60
2357,467092,0,0,33,1,Healthcare,5.0,Low,4.0,Cat_6,31-40
2358,467093,0,1,51,1,Artist,8.0,Average,2.0,Cat_6,51-60
2359,467098,1,1,85,0,Executive,1.0,Low,2.0,Cat_6,81-90
2360,467099,0,0,30,0,Entertainment,0.0,Low,3.0,Cat_6,18-30
2361,467107,1,1,38,1,Engineer,1.0,Average,3.0,Cat_4,31-40
2362,467111,1,1,66,1,Artist,1.0,Low,1.0,Cat_6,61-70
2363,467112,1,0,40,1,Artist,0.0,Low,2.0,Cat_2,31-40
2364,467113,1,1,83,1,Lawyer,1.0,Low,1.0,Cat_6,81-90
2365,467114,1,1,61,1,Marketing,1.0,Average,3.0,Cat_6,61-70
2366,467116,1,1,65,1,Executive,1.0,High,2.0,Cat_6,61-70
2367,467119,1,1,37,0,Marketing,0.0,High,4.0,Cat_7,31-40
2368,467121,1,1,47,1,Doctor,0.0,Low,2.0,Cat_6,41-50
2369,467125,1,1,51,0,Entertainment,1.0,Average,4.0,Cat_3,51-60
2370,467127,1,1,73,0,Lawyer,1.0,Low,1.0,Cat_6,71-80
2371,467129,0,1,49,0,Marketing,1.0,Average,3.0,Cat_4,41-50
2372,467132,0,1,73,1,Engineer,0.0,Low,2.0,Cat_6,71-80
2373,467136,1,1,37,0,Entertainment,1.0,Average,4.0,Cat_4,31-40
2374,467137,0,1,55,1,Engineer,0.0,Low,1.0,Cat_6,51-60
2375,467138,0,0,32,0,Homemaker,12.0,Low,1.0,Cat_6,31-40
2376,467139,0,0,28,1,Artist,0.0,Low,3.0,Cat_6,18-30
2377,467143,0,0,50,0,Lawyer,0.0,Low,3.0,Cat_6,41-50
2378,467144,1,1,38,1,Entertainment,1.0,Low,2.0,Cat_6,31-40
2379,467146,0,0,28,0,Homemaker,8.0,Low,1.0,Cat_6,18-30
2380,467147,1,0,46,1,Entertainment,1.0,Low,1.0,Cat_6,41-50
2381,467153,0,1,47,1,Artist,0.0,Low,2.0,Cat_6,41-50
2382,467157,1,1,39,1,Executive,8.0,High,6.0,Cat_7,31-40
2383,467158,0,0,26,0,Healthcare,1.0,Low,2.0,Cat_6,18-30
2384,467159,0,1,37,1,Homemaker,9.0,High,2.0,Cat_6,31-40
2385,467160,1,1,43,0,Other,1.0,Average,2.0,Cat_3,41-50
2386,467165,0,0,27,0,Homemaker,1.0,Low,1.0,Cat_6,18-30
2387,467167,1,1,69,1,Artist,1.0,Average,2.0,Cat_3,61-70
2388,467168,1,1,47,1,Artist,9.0,Average,2.0,Cat_1,41-50
2389,467172,1,0,36,1,Artist,9.0,Low,2.0,Cat_6,31-40
2390,467180,1,1,43,1,Healthcare,1.0,Low,3.0,Cat_3,41-50
2391,467183,1,1,42,1,Entertainment,3.0,Average,4.0,Cat_6,41-50
2392,467185,1,0,29,1,Artist,0.0,Low,3.0,Cat_6,18-30
2393,467189,0,1,45,1,Artist,1.0,High,4.0,Cat_6,41-50
2394,467193,1,1,88,1,Artist,1.0,Low,2.0,Cat_6,81-90
2395,467201,0,0,33,1,Engineer,1.0,Low,5.0,Cat_7,31-40
2396,467202,1,1,18,0,Doctor,0.0,Low,4.0,Cat_6,18-30
2397,467208,0,1,41,1,Homemaker,1.0,High,2.0,Cat_6,41-50
2398,467212,0,0,28,1,Doctor,1.0,Low,3.0,Cat_6,18-30
2399,467216,0,0,30,1,Entertainment,0.0,Low,1.0,Cat_6,18-30
2400,467217,0,1,79,1,Lawyer,1.0,High,2.0,Cat_6,71-80
2401,467218,0,0,27,1,Artist,8.0,Low,1.0,Cat_6,18-30
2402,467223,0,1,53,1,Engineer,0.0,Average,4.0,Cat_6,51-60
2403,467227,0,0,43,1,Artist,14.0,Low,1.0,Cat_4,41-50
2404,467230,1,0,19,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
2405,467232,1,0,26,0,Entertainment,1.0,Low,2.0,Cat_6,18-30
2406,467233,0,0,67,0,Artist,1.0,Low,2.0,Cat_6,61-70
2407,467235,0,0,32,1,Artist,1.0,Low,2.0,Cat_5,31-40
2408,467238,0,0,26,0,Doctor,7.0,Low,4.0,Cat_6,18-30
2409,467239,0,0,29,0,Engineer,0.0,Low,3.0,Cat_6,18-30
2410,467241,0,0,33,1,Artist,9.0,Low,1.0,Cat_6,31-40
2411,467242,1,0,22,0,Doctor,0.0,Low,3.0,Cat_6,18-30
2412,467247,0,0,27,0,Engineer,0.0,Low,2.0,Cat_6,18-30
2413,467256,1,0,30,0,Healthcare,1.0,Low,4.0,Cat_2,18-30
2414,467260,1,0,25,0,Doctor,8.0,Low,4.0,Cat_6,18-30
2415,467263,0,0,32,0,Marketing,1.0,Low,1.0,Cat_4,31-40
2416,467268,1,1,85,1,Lawyer,1.0,Low,1.0,Cat_6,81-90
2417,467275,1,0,29,1,Healthcare,1.0,Low,2.0,Cat_6,18-30
2418,467281,1,1,56,1,Lawyer,0.0,Low,4.0,Cat_6,51-60
2419,467283,1,1,52,1,Artist,0.0,Average,3.0,Cat_2,51-60
2420,467288,0,0,25,0,Healthcare,1.0,Low,5.0,Cat_6,18-30
2421,467296,0,1,65,1,Artist,1.0,Average,2.0,Cat_3,61-70
2422,467300,0,1,49,1,Artist,1.0,Low,1.0,Cat_6,41-50
2423,467301,0,1,73,0,Lawyer,1.0,Low,2.0,Cat_6,71-80
2424,467303,1,1,36,1,Doctor,2.0,Average,2.0,Cat_6,31-40
2425,467309,0,0,36,1,Engineer,4.0,Low,1.0,Cat_7,31-40
2426,467311,1,1,71,1,Lawyer,1.0,High,3.0,Cat_6,71-80
2427,467312,0,1,55,1,Artist,0.0,Low,2.0,Cat_6,51-60
2428,467313,1,1,35,1,Entertainment,1.0,Average,2.0,Cat_6,31-40
2429,467314,1,1,41,0,Artist,0.0,Average,2.0,Cat_6,41-50
2430,467317,1,0,42,1,Artist,1.0,Low,1.0,Cat_2,41-50
2431,467318,1,1,35,1,Doctor,1.0,Low,2.0,Cat_6,31-40
2432,467322,0,1,48,1,Artist,1.0,Average,2.0,Cat_1,41-50
2433,467325,0,1,73,1,Lawyer,1.0,High,2.0,Cat_6,71-80
2434,467329,0,0,40,1,Doctor,1.0,Low,1.0,Cat_6,31-40
2435,467338,0,0,29,1,Healthcare,3.0,Low,6.0,Cat_6,18-30
2436,467339,1,1,62,1,Artist,1.0,Average,3.0,Cat_6,61-70
2437,467344,1,1,89,1,Lawyer,0.0,Low,2.0,Cat_6,81-90
2438,467345,1,1,86,1,Lawyer,0.0,Low,1.0,Cat_6,81-90
2439,467346,1,1,38,1,Artist,0.0,Average,3.0,Cat_6,31-40
2440,467352,1,1,45,1,Executive,0.0,High,4.0,Cat_6,41-50
2441,467355,1,0,26,0,Healthcare,0.0,Low,4.0,Cat_6,18-30
2442,467357,1,1,55,1,Other,1.0,Low,2.0,Cat_6,51-60
2443,467358,0,1,52,1,Artist,1.0,Average,5.0,Cat_6,51-60
2444,467359,1,1,43,1,Artist,5.0,Average,2.0,Cat_6,41-50
2445,467365,1,0,35,1,Artist,1.0,Low,1.0,Cat_6,31-40
2446,467367,1,1,73,1,Lawyer,1.0,Low,2.0,Cat_6,71-80
2447,467369,1,0,41,1,Artist,4.0,Low,3.0,Cat_6,41-50
2448,467373,1,0,27,1,Healthcare,1.0,Low,1.0,Cat_6,18-30
2449,467375,1,1,35,1,Entertainment,6.0,Low,3.0,Cat_6,31-40
2450,467378,0,1,63,1,Artist,0.0,Average,2.0,Cat_6,61-70
2451,467384,1,0,41,1,Other,1.0,Low,1.0,Cat_6,41-50
2452,467385,1,0,53,0,Artist,1.0,Low,2.0,Cat_4,51-60
2453,467389,1,0,42,0,Engineer,0.0,Low,2.0,Cat_6,41-50
2454,467393,0,1,46,1,Artist,0.0,Average,4.0,Cat_6,41-50
2455,467398,1,1,38,0,Entertainment,0.0,Low,2.0,Cat_6,31-40
2456,467399,1,1,25,1,Doctor,1.0,Low,3.0,Cat_6,18-30
2457,467403,0,1,40,1,Artist,7.0,Average,3.0,Cat_4,31-40
2458,467410,0,1,55,1,Lawyer,1.0,Low,2.0,Cat_6,51-60
2459,467415,0,0,29,1,Healthcare,0.0,Low,1.0,Cat_6,18-30
2460,467419,0,1,39,1,Artist,2.0,Low,1.0,Cat_6,31-40
2461,467421,1,1,50,0,Doctor,1.0,Average,3.0,Cat_6,41-50
2462,467422,0,1,61,1,Artist,1.0,Average,2.0,Cat_6,61-70
2463,467423,1,1,56,1,Artist,0.0,Low,1.0,Cat_6,51-60
2464,467434,1,0,40,1,Entertainment,1.0,Low,3.0,Cat_1,31-40
2465,467437,0,1,86,1,Lawyer,0.0,High,2.0,Cat_6,81-90
2466,467438,1,0,27,0,Entertainment,5.0,Low,3.0,Cat_6,18-30
2467,467441,1,0,35,1,Artist,1.0,Low,1.0,Cat_6,31-40
2468,467442,1,1,56,1,Artist,1.0,Average,2.0,Cat_6,51-60
2469,467444,0,1,36,1,Artist,1.0,Low,2.0,Cat_6,31-40
